,Year,Month,DayofMonth,DayOfWeek,DepTime,UniqueCarrier,TailNum,Origin,Dest,label,Dest_new,Origin_new
5537,2008,1,4,5,1228,1,136,STL,MDW,0,35,61
5538,2008,1,4,5,1523,1,290,STL,MDW,0,35,61
5539,2008,1,4,5,1951,1,124,STL,MDW,1,35,61
5540,2008,1,4,5,1917,1,430,STL,OKC,0,39,61
5541,2008,1,4,5,1132,1,225,STL,OKC,0,39,61
5542,2008,1,4,5,2001,1,391,STL,OMA,1,40,61
5543,2008,1,4,5,1545,1,346,STL,OMA,1,40,61
5544,2008,1,4,5,826,1,288,STL,OMA,1,40,61
5545,2008,1,4,5,1104,1,466,STL,OMA,0,40,61
5546,2008,1,4,5,1958,1,269,STL,PHX,1,46,61
5547,2008,1,4,5,1323,1,355,STL,PHX,1,46,61
5548,2008,1,4,5,934,1,483,STL,PHX,0,46,61
5549,2008,1,4,5,1510,1,104,STL,PHX,0,46,61
5550,2008,1,4,5,626,1,92,STL,PHX,1,46,61
5551,2008,1,4,5,741,1,47,STL,SDF,0,54,61
5552,2008,1,4,5,1147,1,322,STL,SDF,0,54,61
5553,2008,1,4,5,2002,1,364,STL,SDF,1,54,61
5554,2008,1,4,5,816,1,163,STL,SLC,1,58,61
5555,2008,1,4,5,1753,1,77,STL,SLC,1,58,61
5556,2008,1,4,5,702,1,427,STL,TPA,0,62,61
5557,2008,1,4,5,1701,1,130,STL,TPA,1,62,61
5558,2008,1,4,5,2019,1,335,STL,TUL,0,63,61
5559,2008,1,4,5,820,1,361,STL,TUL,0,63,61
5560,2008,1,4,5,1536,1,474,TPA,ABQ,1,1,62
5561,2008,1,4,5,1754,1,46,TPA,ALB,0,2,62
5562,2008,1,4,5,938,1,248,TPA,AUS,0,4,62
5563,2008,1,4,5,1045,1,427,TPA,BDL,0,5,62
5564,2008,1,4,5,1529,1,135,TPA,BDL,1,5,62
5565,2008,1,4,5,654,1,304,TPA,BHM,1,6,62
5566,2008,1,4,5,1506,1,476,TPA,BHM,1,6,62
5567,2008,1,4,5,2018,1,210,TPA,BHM,1,6,62
5568,2008,1,4,5,1255,1,8,TPA,BNA,1,7,62
5569,2008,1,4,5,811,1,7,TPA,BNA,1,7,62
5570,2008,1,4,5,937,1,1,TPA,BNA,1,7,62
5571,2008,1,4,5,1727,1,100,TPA,BNA,1,7,62
5572,2008,1,4,5,1933,1,331,TPA,BNA,1,7,62
5573,2008,1,4,5,1104,1,414,TPA,BUF,1,9,62
5574,2008,1,4,5,1524,1,217,TPA,BUF,1,9,62
5575,2008,1,4,5,1058,1,334,TPA,BWI,0,11,62
5576,2008,1,4,5,1711,1,189,TPA,BWI,1,11,62
5577,2008,1,4,5,604,1,360,TPA,BWI,1,11,62
5578,2008,1,4,5,1351,1,462,TPA,BWI,0,11,62
5579,2008,1,4,5,2034,1,129,TPA,BWI,0,11,62
5580,2008,1,4,5,907,1,399,TPA,BWI,1,11,62
5581,2008,1,4,5,2020,1,473,TPA,BWI,1,11,62
5582,2008,1,4,5,947,1,118,TPA,CMH,1,13,62
5583,2008,1,4,5,2025,1,67,TPA,CMH,0,13,62
5584,2008,1,4,5,1405,1,247,TPA,CMH,0,13,62
5585,2008,1,4,5,1150,1,394,TPA,DEN,0,16,62
5586,2008,1,4,5,2030,1,130,TPA,FLL,1,19,62
5587,2008,1,4,5,1446,1,295,TPA,FLL,1,19,62
5588,2008,1,4,5,2126,1,324,TPA,FLL,1,19,62
5589,2008,1,4,5,1245,1,230,TPA,FLL,0,19,62
5590,2008,1,4,5,1709,1,444,TPA,FLL,1,19,62
5591,2008,1,4,5,1741,1,399,TPA,FLL,1,19,62
5592,2008,1,4,5,923,1,135,TPA,FLL,1,19,62
5593,2008,1,4,5,1110,1,61,TPA,FLL,0,19,62
5594,2008,1,4,5,619,1,436,TPA,FLL,0,19,62
5595,2008,1,4,5,649,1,341,TPA,HOU,1,21,62
5596,2008,1,4,5,1618,1,366,TPA,HOU,1,21,62
5597,2008,1,4,5,1846,1,170,TPA,HOU,1,21,62
5598,2008,1,4,5,1037,1,415,TPA,HOU,1,21,62
5599,2008,1,4,5,1837,1,413,TPA,IAD,1,23,62
5600,2008,1,4,5,658,1,110,TPA,IAD,0,23,62
5601,2008,1,4,5,1330,1,134,TPA,IND,0,24,62
5602,2008,1,4,5,1001,1,38,TPA,ISP,1,25,62
5603,2008,1,4,5,1750,1,233,TPA,ISP,0,25,62
5604,2008,1,4,5,1151,1,107,TPA,ISP,1,25,62
5605,2008,1,4,5,1715,1,432,TPA,JAX,1,27,62
5606,2008,1,4,5,1203,1,158,TPA,JAX,1,27,62
5607,2008,1,4,5,709,1,221,TPA,JAX,0,27,62
5608,2008,1,4,5,1458,1,16,TPA,LAS,1,28,62
5609,2008,1,4,5,1806,1,6,TPA,MCI,1,33,62
5610,2008,1,4,5,805,1,54,TPA,MCI,1,33,62
5611,2008,1,4,5,1944,1,322,TPA,MDW,1,35,62
5612,2008,1,4,5,802,1,413,TPA,MDW,1,35,62
5613,2008,1,4,5,1035,1,67,TPA,MDW,1,35,62
5614,2008,1,4,5,612,1,149,TPA,MDW,1,35,62
5615,2008,1,4,5,1609,1,149,TPA,MDW,1,35,62
5616,2008,1,4,5,1243,1,129,TPA,MDW,1,35,62
5617,2008,1,4,5,2122,1,19,TPA,MDW,1,35,62
5618,2008,1,4,5,902,1,51,TPA,MHT,1,36,62
5619,2008,1,4,5,1313,1,409,TPA,MHT,0,36,62
5620,2008,1,4,5,731,1,27,TPA,MSY,1,37,62
5621,2008,1,4,5,1409,1,489,TPA,MSY,1,37,62
5622,2008,1,4,5,2022,1,110,TPA,MSY,1,37,62
5623,2008,1,4,5,1144,1,201,TPA,ORF,1,42,62
5624,2008,1,4,5,2141,1,152,TPA,PBI,0,43,62
5625,2008,1,4,5,1700,1,322,TPA,PBI,1,43,62
5626,2008,1,4,5,633,1,121,TPA,PBI,1,43,62
5627,2008,1,4,5,1243,1,217,TPA,PBI,0,43,62
5628,2008,1,4,5,1706,1,365,TPA,PHL,1,45,62
5629,2008,1,4,5,1128,1,99,TPA,PHL,1,45,62
5630,2008,1,4,5,2110,1,136,TPA,PHL,1,45,62
5631,2008,1,4,5,738,1,367,TPA,PHL,0,45,62
5632,2008,1,4,5,1538,1,242,TPA,PHX,0,46,62
5633,2008,1,4,5,1006,1,374,TPA,PIT,1,47,62
5634,2008,1,4,5,718,1,260,TPA,PVD,0,48,62
5635,2008,1,4,5,1959,1,356,TPA,PVD,1,48,62
5636,2008,1,4,5,1026,1,100,TPA,PVD,1,48,62
5637,2008,1,4,5,1859,1,372,TPA,RDU,0,49,62
5638,2008,1,4,5,1119,1,96,TPA,RDU,0,49,62
5639,2008,1,4,5,733,1,136,TPA,RDU,0,49,62
5640,2008,1,4,5,1730,1,362,TPA,SAT,1,53,62
5641,2008,1,4,5,915,1,83,TPA,SDF,0,54,62
5642,2008,1,4,5,1432,1,158,TPA,SDF,1,54,62
5643,2008,1,4,5,1802,1,269,TPA,STL,1,61,62
5644,2008,1,4,5,910,1,466,TPA,STL,0,61,62
5645,2008,1,4,5,1828,1,443,TUL,DAL,1,15,63
5646,2008,1,4,5,1733,1,87,TUL,DAL,1,15,63
5647,2008,1,4,5,639,1,405,TUL,DAL,0,15,63
5648,2008,1,4,5,1242,1,382,TUL,DAL,1,15,63
5649,2008,1,4,5,955,1,361,TUL,DAL,0,15,63
5650,2008,1,4,5,2012,1,309,TUL,DAL,0,15,63
5651,2008,1,4,5,745,1,273,TUL,DAL,0,15,63
5652,2008,1,4,5,1600,1,301,TUL,HOU,0,21,63
5653,2008,1,4,5,1150,1,167,TUL,HOU,1,21,63
5654,2008,1,4,5,626,1,298,TUL,HOU,0,21,63
5655,2008,1,4,5,1921,1,234,TUL,HOU,0,21,63
5656,2008,1,4,5,935,1,326,TUL,LAS,0,28,63
5657,2008,1,4,5,842,1,357,TUL,MCI,0,33,63
5658,2008,1,4,5,1305,1,324,TUL,MCI,0,33,63
5659,2008,1,4,5,1826,1,302,TUL,MCI,1,33,63
5660,2008,1,4,5,1705,1,381,TUL,PHX,0,46,63
5661,2008,1,4,5,706,1,161,TUL,PHX,1,46,63
5662,2008,1,4,5,1400,1,300,TUL,PHX,1,46,63
5663,2008,1,4,5,652,1,361,TUL,STL,0,61,63
5664,2008,1,4,5,1548,1,298,TUL,STL,0,61,63
5665,2008,1,4,5,1853,1,353,TUS,ABQ,1,1,64
5666,2008,1,4,5,740,1,235,TUS,ABQ,0,1,64
5667,2008,1,4,5,1458,1,32,TUS,LAS,1,28,64
5668,2008,1,4,5,2215,1,102,TUS,LAS,1,28,64
5669,2008,1,4,5,1706,1,387,TUS,LAS,1,28,64
5670,2008,1,4,5,655,1,443,TUS,LAS,0,28,64
5671,2008,1,4,5,1021,1,84,TUS,LAS,1,28,64
5672,2008,1,4,5,2113,1,387,TUS,LAS,1,28,64
5673,2008,1,4,5,1709,1,397,TUS,LAX,1,29,64
5674,2008,1,4,5,2143,1,313,TUS,LAX,1,29,64
5675,2008,1,4,5,1349,1,265,TUS,LAX,1,29,64
5676,2008,1,4,5,1001,1,314,TUS,LAX,1,29,64
5677,2008,1,4,5,1202,1,142,TUS,LAX,1,29,64
5678,2008,1,4,5,642,1,65,TUS,LAX,0,29,64
5679,2008,1,4,5,628,1,55,TUS,MDW,0,35,64
5680,2008,1,4,5,1347,1,204,TUS,MDW,1,35,64
5681,2008,1,4,5,752,1,477,TUS,OAK,0,38,64
5682,2008,1,4,5,721,1,364,TUS,SAN,0,52,64
5683,2008,1,4,5,1047,1,410,TUS,SAN,1,52,64
5684,2008,1,4,5,1904,1,263,TUS,SAN,1,52,64
5685,2008,1,4,5,1455,1,343,TUS,SAN,0,52,64
5686,2008,1,5,6,2001,1,201,ABQ,AMA,1,3,1
5687,2008,1,5,6,903,1,440,ABQ,BWI,1,11,1
5688,2008,1,5,6,1434,1,198,ABQ,DAL,0,15,1
5689,2008,1,5,6,1705,1,132,ABQ,DAL,1,15,1
5690,2008,1,5,6,1137,1,158,ABQ,DAL,1,15,1
5691,2008,1,5,6,1938,1,335,ABQ,DAL,1,15,1
5692,2008,1,5,6,1302,1,260,ABQ,DAL,1,15,1
5693,2008,1,5,6,1714,1,172,ABQ,DAL,1,15,1
5694,2008,1,5,6,943,1,291,ABQ,DAL,1,15,1
5695,2008,1,5,6,851,1,341,ABQ,DEN,1,16,1
5696,2008,1,5,6,1840,1,314,ABQ,DEN,1,16,1
5697,2008,1,5,6,1203,1,61,ABQ,DEN,1,16,1
5698,2008,1,5,6,1850,1,20,ABQ,ELP,1,18,1
5699,2008,1,5,6,1026,1,161,ABQ,ELP,1,18,1
5700,2008,1,5,6,1934,1,300,ABQ,HOU,1,21,1
5701,2008,1,5,6,1251,1,239,ABQ,HOU,1,21,1
5702,2008,1,5,6,1242,1,339,ABQ,LAS,0,28,1
5703,2008,1,5,6,948,1,125,ABQ,LAS,0,28,1
5704,2008,1,5,6,1521,1,190,ABQ,LAS,1,28,1
5705,2008,1,5,6,1942,1,131,ABQ,LAS,1,28,1
5706,2008,1,5,6,1116,1,361,ABQ,LAS,1,28,1
5707,2008,1,5,6,1219,1,315,ABQ,LAX,1,29,1
5708,2008,1,5,6,2010,1,261,ABQ,LAX,1,29,1
5709,2008,1,5,6,1520,1,129,ABQ,LAX,1,29,1
5710,2008,1,5,6,729,1,236,ABQ,LAX,0,29,1
5711,2008,1,5,6,1552,1,299,ABQ,LBB,1,30,1
5712,2008,1,5,6,1635,1,104,ABQ,MAF,1,32,1
5713,2008,1,5,6,1937,1,306,ABQ,MCI,1,33,1
5714,2008,1,5,6,905,1,400,ABQ,MCI,0,33,1
5715,2008,1,5,6,1255,1,26,ABQ,MCO,1,34,1
5716,2008,1,5,6,906,1,216,ABQ,MCO,0,34,1
5717,2008,1,5,6,934,1,376,ABQ,MDW,0,35,1
5718,2008,1,5,6,1459,1,429,ABQ,MDW,0,35,1
5719,2008,1,5,6,1344,1,124,ABQ,OAK,1,38,1
5720,2008,1,5,6,2014,1,137,ABQ,OAK,1,38,1
5721,2008,1,5,6,727,1,81,ABQ,OAK,0,38,1
5722,2008,1,5,6,1903,1,465,ABQ,PDX,1,44,1
5723,2008,1,5,6,753,1,447,ABQ,PHX,0,46,1
5724,2008,1,5,6,1932,1,65,ABQ,PHX,0,46,1
5725,2008,1,5,6,1603,1,81,ABQ,PHX,1,46,1
5726,2008,1,5,6,1158,1,295,ABQ,PHX,1,46,1
5727,2008,1,5,6,1400,1,333,ABQ,PHX,0,46,1
5728,2008,1,5,6,1620,1,244,ABQ,PHX,1,46,1
5729,2008,1,5,6,938,1,369,ABQ,PHX,1,46,1
5730,2008,1,5,6,1825,1,28,ABQ,PHX,0,46,1
5731,2008,1,5,6,950,1,217,ABQ,PHX,0,46,1
5732,2008,1,5,6,1234,1,182,ABQ,SAN,1,52,1
5733,2008,1,5,6,1850,1,183,ABQ,SAN,1,52,1
5734,2008,1,5,6,735,1,115,ABQ,SAN,1,52,1
5735,2008,1,5,6,2001,1,64,ABQ,SEA,1,55,1
5736,2008,1,5,6,837,1,489,ABQ,SEA,0,55,1
5737,2008,1,5,6,1528,1,327,ABQ,SLC,1,58,1
5738,2008,1,5,6,1005,1,246,ABQ,SLC,1,58,1
5739,2008,1,5,6,1042,1,141,ABQ,STL,1,61,1
5740,2008,1,5,6,1449,1,50,ABQ,TPA,1,62,1
5741,2008,1,5,6,1024,1,354,ABQ,TUS,1,64,1
5742,2008,1,5,6,1750,1,436,ABQ,TUS,1,64,1
5743,2008,1,5,6,1329,1,390,ALB,BWI,1,11,2
5744,2008,1,5,6,1124,1,492,ALB,BWI,1,11,2
5745,2008,1,5,6,1816,1,30,ALB,BWI,0,11,2
5746,2008,1,5,6,1544,1,422,ALB,BWI,1,11,2
5747,2008,1,5,6,831,1,47,ALB,BWI,1,11,2
5748,2008,1,5,6,1205,1,211,ALB,LAS,1,28,2
5749,2008,1,5,6,1943,1,409,ALB,MCO,1,34,2
5750,2008,1,5,6,835,1,219,ALB,MCO,1,34,2
5751,2008,1,5,6,1226,1,226,ALB,MCO,1,34,2
5752,2008,1,5,6,702,1,340,ALB,MDW,1,35,2
5753,2008,1,5,6,1622,1,449,ALB,MDW,1,35,2
5754,2008,1,5,6,739,1,478,ALB,TPA,1,62,2
5755,2008,1,5,6,907,1,376,AMA,ABQ,0,1,3
5756,2008,1,5,6,1059,1,155,AMA,DAL,0,15,3
5757,2008,1,5,6,1327,1,108,AMA,DAL,1,15,3
5758,2008,1,5,6,1730,1,98,AMA,DAL,1,15,3
5759,2008,1,5,6,2045,1,11,AMA,DAL,1,15,3
5760,2008,1,5,6,824,1,300,AMA,DAL,0,15,3
5761,2008,1,5,6,1556,1,12,AMA,DEN,1,16,3
5762,2008,1,5,6,857,1,147,AMA,DEN,1,16,3
5763,2008,1,5,6,1155,1,384,AMA,LAS,1,28,3
5764,2008,1,5,6,656,1,328,AUS,BNA,0,7,4
5765,2008,1,5,6,1047,1,97,AUS,BNA,0,7,4
5766,2008,1,5,6,955,1,65,AUS,BWI,0,11,4
5767,2008,1,5,6,1426,1,161,AUS,BWI,1,11,4
5768,2008,1,5,6,1053,1,124,AUS,DAL,1,15,4
5769,2008,1,5,6,1452,1,287,AUS,DAL,1,15,4
5770,2008,1,5,6,1613,1,345,AUS,DAL,0,15,4
5771,2008,1,5,6,1202,1,109,AUS,DAL,0,15,4
5772,2008,1,5,6,1836,1,345,AUS,DAL,0,15,4
5773,2008,1,5,6,1544,1,293,AUS,DAL,0,15,4
5774,2008,1,5,6,803,1,155,AUS,DAL,0,15,4
5775,2008,1,5,6,1737,1,374,AUS,DAL,0,15,4
5776,2008,1,5,6,2003,1,289,AUS,DAL,1,15,4
5777,2008,1,5,6,1440,1,262,AUS,DEN,1,16,4
5778,2008,1,5,6,713,1,296,AUS,ELP,1,18,4
5779,2008,1,5,6,1616,1,306,AUS,ELP,1,18,4
5780,2008,1,5,6,1240,1,429,AUS,ELP,0,18,4
5781,2008,1,5,6,1446,1,119,AUS,HOU,1,21,4
5782,2008,1,5,6,819,1,408,AUS,HOU,0,21,4
5783,2008,1,5,6,1928,1,299,AUS,HOU,1,21,4
5784,2008,1,5,6,1656,1,421,AUS,HOU,0,21,4
5785,2008,1,5,6,1104,1,127,AUS,HOU,0,21,4
5786,2008,1,5,6,1251,1,293,AUS,HRL,1,22,4
5787,2008,1,5,6,901,1,332,AUS,LAS,1,28,4
5788,2008,1,5,6,1122,1,300,AUS,LAS,1,28,4
5789,2008,1,5,6,1926,1,114,AUS,LAS,1,28,4
5790,2008,1,5,6,1201,1,475,AUS,LAX,1,29,4
5791,2008,1,5,6,1736,1,65,AUS,LBB,0,30,4
5792,2008,1,5,6,738,1,398,AUS,LBB,0,30,4
5793,2008,1,5,6,1644,1,291,AUS,MAF,0,32,4
5794,2008,1,5,6,741,1,16,AUS,MAF,0,32,4
5795,2008,1,5,6,1322,1,265,AUS,MCO,1,34,4
5796,2008,1,5,6,942,1,76,AUS,MDW,0,35,4
5797,2008,1,5,6,1814,1,217,AUS,MDW,1,35,4
5798,2008,1,5,6,954,1,290,AUS,PHX,0,46,4
5799,2008,1,5,6,1526,1,118,AUS,PHX,1,46,4
5800,2008,1,5,6,2005,1,364,AUS,PHX,1,46,4
5801,2008,1,5,6,1528,1,136,AUS,SAN,0,52,4
5802,2008,1,5,6,915,1,35,AUS,SAN,0,52,4
5803,2008,1,5,6,1557,1,151,AUS,TPA,1,62,4
5804,2008,1,5,6,1438,1,235,BDL,BNA,1,7,5
5805,2008,1,5,6,921,1,54,BDL,BWI,0,11,5
5806,2008,1,5,6,729,1,379,BDL,BWI,0,11,5
5807,2008,1,5,6,1624,1,365,BDL,BWI,1,11,5
5808,2008,1,5,6,1346,1,180,BDL,BWI,1,11,5
5809,2008,1,5,6,1033,1,497,BDL,BWI,0,11,5
5810,2008,1,5,6,1947,1,322,BDL,BWI,1,11,5
5811,2008,1,5,6,1710,1,455,BDL,BWI,0,11,5
5812,2008,1,5,6,805,1,123,BDL,BWI,0,11,5
5813,2008,1,5,6,704,1,490,BDL,LAS,1,28,5
5814,2008,1,5,6,2026,1,70,BDL,MCO,1,34,5
5815,2008,1,5,6,1202,1,350,BDL,MCO,0,34,5
5816,2008,1,5,6,654,1,431,BDL,MCO,0,34,5
5817,2008,1,5,6,1751,1,202,BDL,MDW,1,35,5
5818,2008,1,5,6,1209,1,463,BDL,MDW,1,35,5
5819,2008,1,5,6,1003,1,444,BDL,TPA,0,62,5
5820,2008,1,5,6,1911,1,134,BDL,TPA,1,62,5
5821,2008,1,5,6,1522,1,394,BHM,BNA,1,7,6
5822,2008,1,5,6,908,1,433,BHM,BNA,0,7,6
5823,2008,1,5,6,1259,1,160,BHM,BWI,0,11,6
5824,2008,1,5,6,701,1,210,BHM,BWI,0,11,6
5825,2008,1,5,6,1806,1,326,BHM,BWI,1,11,6
5826,2008,1,5,6,1121,1,119,BHM,DAL,1,15,6
5827,2008,1,5,6,807,1,311,BHM,DAL,0,15,6
5828,2008,1,5,6,1654,1,222,BHM,DAL,1,15,6
5829,2008,1,5,6,1031,1,467,BHM,HOU,1,21,6
5830,2008,1,5,6,1709,1,156,BHM,HOU,1,21,6
5831,2008,1,5,6,1453,1,282,BHM,JAX,0,27,6
5832,2008,1,5,6,1006,1,407,BHM,LAS,1,28,6
5833,2008,1,5,6,647,1,84,BHM,MCO,0,34,6
5834,2008,1,5,6,933,1,271,BHM,MCO,0,34,6
5835,2008,1,5,6,1855,1,442,BHM,MCO,1,34,6
5836,2008,1,5,6,836,1,88,BHM,MDW,1,35,6
5837,2008,1,5,6,1513,1,33,BHM,MDW,1,35,6
5838,2008,1,5,6,1934,1,334,BHM,MSY,0,37,6
5839,2008,1,5,6,1220,1,257,BHM,MSY,0,37,6
5840,2008,1,5,6,1612,1,438,BHM,PHX,1,46,6
5841,2008,1,5,6,1843,1,452,BHM,SDF,1,54,6
5842,2008,1,5,6,1117,1,203,BHM,SDF,1,54,6
5843,2008,1,5,6,735,1,105,BHM,STL,0,61,6
5844,2008,1,5,6,1352,1,379,BHM,TPA,1,62,6
5845,2008,1,5,6,949,1,372,BHM,TPA,0,62,6
5846,2008,1,5,6,1749,1,372,BHM,TPA,0,62,6
5847,2008,1,5,6,1330,1,345,BNA,AUS,0,4,7
5848,2008,1,5,6,810,1,124,BNA,AUS,0,4,7
5849,2008,1,5,6,1947,1,358,BNA,AUS,0,4,7
5850,2008,1,5,6,1921,1,49,BNA,BDL,1,5,7
5851,2008,1,5,6,958,1,119,BNA,BHM,0,6,7
5852,2008,1,5,6,1543,1,222,BNA,BHM,1,6,7
5853,2008,1,5,6,1432,1,259,BNA,BWI,1,11,7
5854,2008,1,5,6,1911,1,494,BNA,BWI,1,11,7
5855,2008,1,5,6,1707,1,37,BNA,BWI,1,11,7
5856,2008,1,5,6,908,1,179,BNA,BWI,1,11,7
5857,2008,1,5,6,1246,1,320,BNA,BWI,1,11,7
5858,2008,1,5,6,1051,1,17,BNA,BWI,1,11,7
5859,2008,1,5,6,1018,1,433,BNA,CLE,0,12,7
5860,2008,1,5,6,1953,1,400,BNA,CLE,1,12,7
5861,2008,1,5,6,916,1,328,BNA,CMH,0,13,7
5862,2008,1,5,6,1916,1,249,BNA,CMH,1,13,7
5863,2008,1,5,6,927,1,137,BNA,DEN,1,16,7
5864,2008,1,5,6,851,1,486,BNA,DTW,1,17,7
5865,2008,1,5,6,1412,1,400,BNA,DTW,1,17,7
5866,2008,1,5,6,807,1,357,BNA,FLL,0,19,7
5867,2008,1,5,6,1917,1,2,BNA,FLL,1,19,7
5868,2008,1,5,6,848,1,465,BNA,HOU,1,21,7
5869,2008,1,5,6,1922,1,350,BNA,HOU,1,21,7
5870,2008,1,5,6,1335,1,25,BNA,HOU,0,21,7
5871,2008,1,5,6,1638,1,364,BNA,HOU,1,21,7
5872,2008,1,5,6,1229,1,133,BNA,JAX,1,27,7
5873,2008,1,5,6,1757,1,52,BNA,JAX,1,27,7
5874,2008,1,5,6,1925,1,130,BNA,JAX,0,27,7
5875,2008,1,5,6,750,1,156,BNA,JAX,0,27,7
5876,2008,1,5,6,1628,1,235,BNA,LAS,1,28,7
5877,2008,1,5,6,636,1,434,BNA,LAS,0,28,7
5878,2008,1,5,6,1209,1,237,BNA,LAS,0,28,7
5879,2008,1,5,6,2010,1,27,BNA,LAS,1,28,7
5880,2008,1,5,6,756,1,283,BNA,LAX,1,29,7
5881,2008,1,5,6,1047,1,228,BNA,LAX,0,29,7
5882,2008,1,5,6,1926,1,76,BNA,LAX,1,29,7
5883,2008,1,5,6,1646,1,394,BNA,MCI,1,33,7
5884,2008,1,5,6,1225,1,157,BNA,MCI,0,33,7
5885,2008,1,5,6,2122,1,185,BNA,MCI,1,33,7
5886,2008,1,5,6,944,1,371,BNA,MCO,1,34,7
5887,2008,1,5,6,1729,1,462,BNA,MCO,0,34,7
5888,2008,1,5,6,2136,1,72,BNA,MCO,1,34,7
5889,2008,1,5,6,1531,1,162,BNA,MCO,1,34,7
5890,2008,1,5,6,1500,1,62,BNA,MDW,0,35,7
5891,2008,1,5,6,730,1,437,BNA,MDW,0,35,7
5892,2008,1,5,6,1805,1,435,BNA,MDW,0,35,7
5893,2008,1,5,6,2105,1,324,BNA,MDW,0,35,7
5894,2008,1,5,6,1302,1,97,BNA,MDW,0,35,7
5895,2008,1,5,6,1133,1,156,BNA,MDW,0,35,7
5896,2008,1,5,6,1652,1,437,BNA,MDW,1,35,7
5897,2008,1,5,6,919,1,294,BNA,MDW,0,35,7
5898,2008,1,5,6,1750,1,301,BNA,MSY,1,37,7
5899,2008,1,5,6,940,1,418,BNA,MSY,0,37,7
5900,2008,1,5,6,1431,1,470,BNA,OAK,1,38,7
5901,2008,1,5,6,1531,1,17,BNA,ONT,1,41,7
5902,2008,1,5,6,643,1,331,BNA,PHL,0,45,7
5903,2008,1,5,6,1111,1,117,BNA,PHL,0,45,7
5904,2008,1,5,6,1152,1,19,BNA,PHX,1,46,7
5905,2008,1,5,6,1858,1,453,BNA,PHX,1,46,7
5906,2008,1,5,6,1512,1,14,BNA,PHX,1,46,7
5907,2008,1,5,6,1636,1,495,BNA,PVD,1,48,7
5908,2008,1,5,6,1419,1,341,BNA,RDU,1,49,7
5909,2008,1,5,6,847,1,14,BNA,RDU,0,49,7
5910,2008,1,5,6,2045,1,153,BNA,RDU,1,49,7
5911,2008,1,5,6,1928,1,428,BNA,RDU,1,49,7
5912,2008,1,5,6,1419,1,32,BNA,SAN,1,52,7
5913,2008,1,5,6,719,1,464,BNA,SAN,0,52,7
5914,2008,1,5,6,1950,1,294,BNA,SAT,1,53,7
5915,2008,1,5,6,831,1,186,BNA,SAT,1,53,7
5916,2008,1,5,6,1624,1,45,BNA,SEA,1,55,7
5917,2008,1,5,6,1944,1,328,BNA,TPA,1,62,7
5918,2008,1,5,6,1823,1,325,BNA,TPA,1,62,7
5919,2008,1,5,6,1433,1,370,BNA,TPA,1,62,7
5920,2008,1,5,6,925,1,10,BNA,TPA,0,62,7
5921,2008,1,5,6,2151,1,120,BOI,GEG,1,20,8
5922,2008,1,5,6,1028,1,439,BOI,GEG,1,20,8
5923,2008,1,5,6,1920,1,194,BOI,GEG,1,20,8
5924,2008,1,5,6,1000,1,4,BOI,LAS,0,28,8
5925,2008,1,5,6,1848,1,116,BOI,LAS,1,28,8
5926,2008,1,5,6,651,1,90,BOI,OAK,1,38,8
5927,2008,1,5,6,1819,1,401,BOI,OAK,1,38,8
5928,2008,1,5,6,1244,1,229,BOI,PDX,1,44,8
5929,2008,1,5,6,1918,1,169,BOI,PDX,1,44,8
5930,2008,1,5,6,857,1,132,BOI,PDX,0,44,8
5931,2008,1,5,6,905,1,355,BOI,RNO,0,50,8
5932,2008,1,5,6,1311,1,439,BOI,RNO,1,50,8
5933,2008,1,5,6,2000,1,369,BOI,RNO,1,50,8
5934,2008,1,5,6,1855,1,274,BOI,SEA,1,55,8
5935,2008,1,5,6,1433,1,401,BOI,SEA,1,55,8
5936,2008,1,5,6,1001,1,223,BOI,SLC,1,58,8
5937,2008,1,5,6,1302,1,487,BOI,SLC,0,58,8
5938,2008,1,5,6,1558,1,362,BOI,SLC,1,58,8
5939,2008,1,5,6,1844,1,122,BUF,BWI,1,11,9
5940,2008,1,5,6,852,1,101,BUF,BWI,1,11,9
5941,2008,1,5,6,1110,1,319,BUF,BWI,0,11,9
5942,2008,1,5,6,1355,1,250,BUF,BWI,0,11,9
5943,2008,1,5,6,1542,1,391,BUF,BWI,1,11,9
5944,2008,1,5,6,1100,1,445,BUF,LAS,0,28,9
5945,2008,1,5,6,1311,1,93,BUF,MCO,0,34,9
5946,2008,1,5,6,720,1,180,BUF,MCO,0,34,9
5947,2008,1,5,6,1829,1,10,BUF,MCO,1,34,9
5948,2008,1,5,6,952,1,189,BUF,MDW,1,35,9
5949,2008,1,5,6,829,1,61,BUF,MDW,1,35,9
5950,2008,1,5,6,1751,1,269,BUF,MDW,1,35,9
5951,2008,1,5,6,1652,1,230,BUF,PHX,1,46,9
5952,2008,1,5,6,753,1,250,BUF,TPA,1,62,9
5953,2008,1,5,6,1631,1,126,BUF,TPA,1,62,9
5954,2008,1,5,6,1028,1,91,BUR,LAS,1,28,10
5955,2008,1,5,6,1702,1,176,BUR,LAS,1,28,10
5956,2008,1,5,6,810,1,182,BUR,LAS,0,28,10
5957,2008,1,5,6,900,1,343,BUR,LAS,1,28,10
5958,2008,1,5,6,1111,1,81,BUR,LAS,1,28,10
5959,2008,1,5,6,1216,1,236,BUR,LAS,1,28,10
5960,2008,1,5,6,1501,1,300,BUR,LAS,1,28,10
5961,2008,1,5,6,1338,1,72,BUR,LAS,1,28,10
